ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00009760,PR-00005876,"YWCA Campbell Cottage","YWCA Canberra","Centre-Based Care","Campbell Cottage Child Care Centre, 8 Savige St",CAMPBELL,ACT,2612,0261852084,,,66,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2020","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Sep 2017",,"May 2023",Yes,No,No,No,No,No,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009761,PR-00005872,"Canberra Montessori School","The Canberra Montessori Society Incorporated","Centre-Based Care","Montessori School, 35 Mulley St",HOLDER,ACT,2611,0262871962,0262872107,,169,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Working Towards NQS","Working Towards NQS","Feb 2021","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Jul 2015",,"February 2025",Yes,Yes,No,Yes,No,No,No,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,,,,,07:30,18:00,,,,,No
SE-00009762,PR-00005824,"Communities@Work Capital Hill Early Childhood Centre",Communities@Work,"Centre-Based Care","Parliament House, 1 Capital Cir","CAPITAL HILL",ACT,2600,0262775555,,,36,01/01/2012,"Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2018","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2013",24/12/2014,"October 2024",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009765,PR-00005803,"Chinese-Australian Early Childhood Centre","Association For Learning Mandarin In Australia Incorporated","Centre-Based Care","Mawson Primary School, 62 Ainsworth St",MAWSON,ACT,2607,0262901566,0262901597,,46,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2021","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2015",,"June 2023",Yes,No,No,No,No,No,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009767,PR-00006684,"Explore & Develop Conder","Garrett Five Pty Limited","Centre-Based Care","29 Sidney Nolan St",CONDER,ACT,2906,0261888550,,,75,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Mar 2025","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2019",08/01/2024,"January 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009768,PR-00005876,"Conder Childcare Centre","YWCA Canberra","Centre-Based Care","Conder Childcare Centre, 55 Beaumaris St",CONDER,ACT,2906,0261852086,,"The maximum number of children under the age 15 months in attendance at any one time in Classroom 1 , does not exceed 6 children",67,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2020",,"October 2025",Yes,No,No,No,No,No,No,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009769,PR-00005854,"Cooinda Cottage","North Belconnen Community Association Incorporated","Centre-Based Care","Charnwood Neighbourhood Centre, 77 Charnwood Pl",CHARNWOOD,ACT,2615,0262591880,0262591868,,80,01/01/2012,"Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2023","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Jun 2017",,"July 2024",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009770,PR-00005826,"CSIROCARE Black Mountain Early Childhood Centre","CSIROCARE Black Mountain Inc","Centre-Based Care","Christian Road",ACTON,ACT,2601,0262465657,0262465673,,64,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Sep 2017",,"November 2024",Yes,No,No,No,No,No,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009772,PR-00005876,"Currawong Child Care Centre","YWCA Canberra","Centre-Based Care","RG Casey Building, 41 Sydney Ave",BARTON,ACT,2600,0262735911,,,92,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jun 2019","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Mar 2019",13/11/2017,"July 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009774,PR-40025772,"Deakin School for Early Learning","HAATH PTY LTD","Centre-Based Care","44/2 King Street",DEAKIN,ACT,2600,0262829331,0262813394,,90,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2019","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2014",04/10/2021,"September 2023",Yes,No,No,No,No,No,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009775,PR-00005865,"Forrest Early Education and Care Centre","Community Services #1 Incorporated","Centre-Based Care","1 Hobart Avenue",FORREST,ACT,2603,0262958876,0262395229,,92,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jul 2025",,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009776,PR-00005834,"French-Australian Preschool","French-Australian Preschool Association Incorporated","Centre-Based Care","French Australian Pre School, 31 Astrolabe St","RED HILL",ACT,2603,0262950621,,,132,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jan 2024","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Dec 2019",,"June 2024",Yes,No,No,No,No,No,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009778,PR-00005807,"Ginninderra Early Childhood Centre","Capital Region Community Service Limited","Centre-Based Care","Belconnen Community Centre, 23 Swanson Court",BELCONNEN,ACT,2617,0262640200,,,59,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Apr 2020","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Aug 2017",,"March 2025",Yes,No,No,No,No,No,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40020141,PR-40017814,"Gungahlin Montessori Academy","GUNGAHLIN MONTESSORI ACADEMY PTY LTD","Centre-Based Care","Suite 1 Level 1 Gungahlin Market Place, 33 Hibberson St",GUNGAHLIN,ACT,2912,0289167570,,"2. It is a condition on the service approval that the approved provider is to ensure that children within the 3-4 year old preschool room are provided with extended time in the outdoor play are and indoor simulated environments, so that children are only within their classroom for a maximum of three hours across the day. The approved provider is to ensure evidence is maintained to demonstrate the service is meeting this condition. 3. It is a condition on the service approval that the approved provider must maintain the outdoor natural environment and ensure further planting to allow children to explore and experience a rich natural environment. 4. It is a condition on the service approval that the approved provider is to ensure that a maximum of 20 children under the age of 15 months attend the service at any one time. This is limited by the number of educators available to support (carry) during an evacuation for the service and the number of cots available. 5. It is a condition on the service approval that the approved provider must ensure that ACT Fire and Rescue attend an evacuation drill within the first three months of children being in attendance at the service and twice every year thereafter. A report including any feedback from ACT Fire and Rescue must be provided to the Regulatory Authority following each emergency evacuation, including drills.",113,18/02/2021,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jan 2023",,,,,,,,,,,"August 2024",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40020153,PR-40002234,"TeamKids - St Matthew's Primary - Page","TEAM HOLIDAY PTY LTD","Centre-Based Care","Stutchbury St",PAGE,ACT,2614,1300035000,,,80,08/12/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024",,,,,,,,,,03/02/2025,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:50,07:00,08:50,07:00,08:50,07:00,08:50,07:00,08:50,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40020190,PR-00005865,"Rosary Out of School Hours Care","Community Services #1 Incorporated","Centre-Based Care","Fleming Street",WATSON,ACT,2602,0403441592,,,77,17/12/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2024",,,,,,,,,,06/01/2025,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-40020204,PR-00008211,"Kids Biz OSHC - St Joseph's","KIDS BIZ HOLIDAYS & SPORTS PTY LTD","Centre-Based Care","61 Boronia Dr",O'CONNOR,ACT,2602,0402353280,,,88,08/12/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024",,,,,,,,,,01/01/2024,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:50,08:50,06:50,08:50,06:50,08:50,06:50,08:50,06:50,08:50,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-40020214,PR-00006465,"Evelyn Scott School - Preschool Unit","ACT Education Directorate","Centre-Based Care","2 Bielski St","DENMAN PROSPECT",ACT,2611,0261423491,,,45,29/01/2021,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS",Excellent,"May 2025",,,,,,,,,,,"May 2024",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40020299,PR-40002234,"TeamKids - St Thomas More's Primary","TEAM HOLIDAY PTY LTD","Centre-Based Care","24 White Crescent",CAMPBELL,ACT,2612,1300035000,,,99,11/01/2021,"Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Feb 2023",,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40020300,PR-40002234,"TeamKids - St Benedict's Primary","TEAM HOLIDAY PTY LTD","Centre-Based Care","10 Tallara Parkway",NARRABUNDAH,ACT,2604,1300035000,,,80,11/01/2021,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Mar 2023",,,,,,,,,,,"April 2023",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-40023965,PR-40011902,"Buds and Bees Early Learning Centre","BRIGHT BEES EARLY LEARNING (NICHOLLS) PTY LIMITED","Centre-Based Care","unit 101 Northpoint Plaza, 8 Chandler St",BELCONNEN,ACT,2617,0261403211,,,100,02/08/2022,"Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Jan 2025",,,,,,,,,,,"August 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40024139,PR-40028255,"Taylor ELC","Taylor ELC Pty Ltd","Centre-Based Care","22 Sunnyman Street",TAYLOR,ACT,2913,0261892266,,,80,02/09/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2024",,,,,,,,,,,"January 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40001679,PR-00010085,"St Jude’s Early Learning Centre  Holder","CATHOLIC ARCHDIOCESE OF CANBERRA  AND GOULBURN EDUCATION LIMITED","Centre-Based Care","St Judes School, 49 Mulley St",HOLDER,ACT,2611,0262875520,,,50,19/12/2013,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2020","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Sep 2015",01/01/2025,"June 2025",Yes,Yes,No,No,No,No,No,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40001822,PR-40001587,"Canberra Christian School","Seventh-day Adventist Schools (South New South Wales) Limited","Centre-Based Care","Adventist School, 64 Ainsworth St",MAWSON,ACT,2607,62863989,,,55,14/03/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Sep 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Working Towards NQS","Working Towards NQS","May 2018",,"May 2025",Yes,Yes,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40020391,PR-40024108,"Urban Education ELC","CAFTAN PTY. LIMITED","Centre-Based Care","125 Strickland Crescent",DEAKIN,ACT,2600,0404844800,,,82,24/12/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Feb 2024",,,,,,,,,,,"August 2024",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40020400,PR-00000745,"AEIOU Garran","AEIOU Foundation","Centre-Based Care","2 Rusden St",GARRAN,ACT,2605,0261895678,,,48,29/06/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2023","Meeting NQS","Working Towards NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2023",,"October 2024",Yes,No,No,No,No,No,No,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40020582,PR-40023578,"Wonderschool (Woden) Pty Limited","Wonderschool (Woden) Pty Limited","Centre-Based Care","U 5, G  45 Furzer St",PHILLIP,ACT,2606,0251143355,,,120,04/05/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2024",,,,,,,,,,,"June 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,23:55,00:00,23:55,00:00,23:55,00:00,23:55,00:00,23:55,,,,,No
SE-40020601,PR-40023369,"Lillypilly EEC Pty Ltd","Lillypilly EEC Pty Ltd ATF Lillypilly EEC Unit Trust","Centre-Based Care","32 Mina Wylie Crescent",GORDON,ACT,2906,0251161714,,"That a maximum of 12 children under the age of 15 months can attend at any one time at the service. That children must not commence transition from a cot until they are developmentally ready and comfortable to do so and at no earlier than at 15 months of age.",114,17/06/2021,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2024",,,,,,,,,,,"October 2024",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40020633,PR-00008211,"Kids Biz OSHC - Deakin","KIDS BIZ HOLIDAYS & SPORTS PTY LTD","Centre-Based Care","Alfred Deakin High School, 111 Denison St",DEAKIN,ACT,2600,0450968201,,,121,05/03/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024",,,,,,,,,,,"July 2024",No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:35,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-40010753,PR-00005824,Communities@Work,Communities@Work,"Family Day Care","Tuggeranong Community Centre, 145 COWLISHAW ST",GREENWAY,ACT,2900,0262936590,,"The approved provider must ensure that no more than 12 family day care educators are employed or engaged by the service during the first twelve months after the service commences operating.  An application to amend or remove this condition will not be considered until the service has been operating continuously for at least one year and can demonstrate compliance with the National Law and Regulations during that time.  The approved provider must employ at least 1 full time family day care co-ordinator for every 15 family day care educators providing education and care to children. ",,07/12/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Apr 2021",,,,,,,,,,,"October 2024",No,No,No,No,No,No,No,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40010858,PR-40013119,"Coombs Early Learning","Caerus Early Learning Pty Ltd","Centre-Based Care","110 Woodberry Ave",COOMBS,ACT,2611,0261715399,,,128,14/03/2018,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Mar 2021",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40011068,PR-40029018,"Edge Early Learning Higgins","EDGE EARLY LEARNING ACT PTY LTD","Centre-Based Care","98 Fullagar Crescent",HIGGINS,ACT,2615,0251156760,,,178,06/12/2017,"Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Apr 2024","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Oct 2019",01/08/2022,"April 2024",Yes,No,No,No,No,No,No,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00013868,PR-00005883,"Lyons OSHC","WODEN COMMUNITY SERVICE LIMITED","Centre-Based Care","Lyons Primary School, 38 Tarraleah Cres",LYONS,ACT,2606,0467077142,0262851322,,65,21/08/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2019",,"November 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
