ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-40005742,PR-00002539,"Camp Australia - Hammond Park Catholic Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","25 Woodrow Ave","HAMMOND PARK",WA,6164,0447138157,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.

 The approved provider must ensure that all staff are familiar with the supervision and safety audit for this service. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",94,25/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jun 2017",,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:50,18:00,14:50,18:00,14:50,18:00,14:30,18:00,14:50,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40005743,PR-00002539,"Camp Australia - Anne Hamersley Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","16 Dunnett Dr",ELLENBROOK,WA,6069,0447132663,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.

 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",90,22/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Mar 2017",,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,,,,,14:45,18:30,14:45,18:30,14:20,18:30,14:45,18:30,14:45,18:30,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-40005747,PR-40003151,"Atlantis After School - Alkimos","YCC (WA) Pty Ltd","Centre-Based Care","Alkimos Primary School, 340 Benenden Ave",ALKIMOS,WA,6038,0499901159,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.",90,17/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2021","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Feb 2017",,"October 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40005767,PR-00007573,"Naturaliste Community Centre","City of Busselton","Centre-Based Care","21 Dunsborough Lakes Dr",DUNSBOROUGH,WA,6281,"08 9755 3966",,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure that all children attending the outside school hours care program must be at least 5 years of age by 30 June in the year they attend the program. The approved provider is to ensure that a minimum of two staff members are actively supervising the outdoor environment at all times that children are using the outdoor space.  ",65,09/03/2016,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Oct 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Mar 2020",,"October 2025",No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,,,,,No
SE-40005811,PR-00002539,"Camp Australia - Our Lady of Fatima Primary School, Palmyra OSHC","Camp Australia Pty Limited","Centre-Based Care","3 Harris Street",PALMYRA,WA,6157,0439496955,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that at any time an enrolled child or children need to move between the indoor and outdoor spaces they are accompanied by a contact staff member. The approved provider must ensure that all staff are familiar with the supervision plan and safety audit for this service. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure an educator must be directly supervising and physically in proximity to any child in their care who is near the water feature at the premises of the education and care service.",36,29/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2017",,"May 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,,,,,,,,,,,,,,,,,,,No
SE-40005816,PR-00002539,"Camp Australia - Grace Christian School OSHC","Camp Australia Pty Limited","Centre-Based Care","22 Vittoria Road",BUNBURY,WA,6230,0439542434,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.


 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",39,01/02/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jun 2017",,"November 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,,,,,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,,,,,,,,,,,,,,,,,,,No
SE-40005837,PR-00002539,"Camp Australia - Parkerville Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","16 Parker Street",PARKERVILLE,WA,6081,0447140501,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",40,30/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2017",,"November 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,15:00,18:00,15:00,18:00,15:00,18:00,14:30,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,No
SE-40005841,PR-00008276,"Treasured Tots Early Education","Treasured Tots Child Care Pty Ltd ATF Treasured Tots Child Care Trust","Centre-Based Care","69 Hampton Rd",FREMANTLE,WA,6160,"08 6219 5465",,,98,19/02/2016,"Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Dec 2020","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2017",,"November 2024",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40005842,PR-00007242,"Jump Forrestdale Carey Early Development","Carey Community Resources Ltd","Centre-Based Care","Lot 2 540 Nicholson Rd",FORRESTDALE,WA,6112,0893949175,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",45,29/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Aug 2017",,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40005852,PR-40003151,"Atlantis After School - Peter Moyes","YCC (WA) Pty Ltd","Centre-Based Care","Peter Moyes Anglican Community, Elliston Pde",MINDARIE,WA,6030,0499949769,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children preschool age or under require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member, including while in the bathroom. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",80,22/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2017",,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:15,08:15,06:15,08:15,06:15,08:15,06:15,08:15,06:15,08:15,,,,,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,,,,,06:15,18:00,06:15,18:00,06:15,18:00,06:15,18:00,06:15,18:00,,,,,No
SE-40005882,PR-00002539,"Camp Australia - Glen Forrest Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","34 Tillbrook St","GLEN FORREST",WA,6071,0439144371,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.


 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,29/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2017",,"April 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,,,,,15:05,18:00,14:45,18:00,14:45,18:00,14:45,18:00,15:05,18:00,,,,,,,,,,,,,,,,,,,No
SE-40005943,PR-40006301,"Leap Start Early Learning Child Care","Leap Start Australia Pty Ltd ATF The Canere Trust; The E R Trust and The Make Your Own Pie Trust","Centre-Based Care","12 Solomon Rd",JANDAKOT,WA,6164,0894147165,,,98,29/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2023","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2017",,"November 2024",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40005947,PR-00007236,"Mulberry Tree Kids Club-Roleystone","Cachet Holdings Pty Ltd ATF Morgan Family Trust","Centre-Based Care","19 Wygonda Rd",ROLEYSTONE,WA,6111,0894961665,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.",48,22/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2021","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","May 2017",,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,15:00,18:00,15:00,18:00,14:30,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40006027,PR-00007425,"Meerilinga Early Learning Program High Wycombe","Meerilinga Children and Community Services Incorporated","Centre-Based Care","104 Edney Rd","HIGH WYCOMBE",WA,6057,0894547198,,"When the approved provider has the exclusive use of the Activity Room 1, Activity Room 2 and adjoining play areas as shown on the service plans, the approved provider must ensure the number of children educated and cared for at the service at any one time does not exceed a maximum of 30 children. At all other times when the approved provider does not have exclusive use of the Activity Room 2 and adjoining play areas the approved provider must ensure the number of children educated and cared for the service at any one time does not exceed a maximum of 20 children.",30,20/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jun 2017",,"August 2025",Yes,No,No,No,No,No,Yes,08:30,15:30,08:30,15:30,08:30,15:30,08:30,15:30,08:30,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40006057,PR-00007256,"Derrick Ernst Neighbourhood Centre","Bayswater Child Care Association (Incorporated)","Centre-Based Care","5 Tara St",MORLEY,WA,6062,0893751985,na,"	Diagram A showing the approved areas must be displayed adjacent to the service approval. The service may only operate within the approved area as highlighted on Diagram A when they have exclusive use of this area.",38,08/07/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jun 2017",,"December 2024",No,No,No,No,No,No,Yes,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40016027,PR-00008243,"TinyBeez Education & Care Centre Palmyra","Raff's Investment Holdings Pty Ltd","Centre-Based Care","70 Carrington St",PALMYRA,WA,6157,0893397691,,,50,26/09/2019,"Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2023",,,,,,,,,,,"September 2025",Yes,No,No,No,No,No,No,07:00,17:45,07:00,17:45,07:00,17:45,07:00,17:45,07:00,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40016222,PR-40017962,"Blue Gum Montessori School Inc In and Out of School Hours Care","BLUE GUM MONTESSORI SCHOOL INC.","Centre-Based Care","Blue Gum Montessori School, 11 Hope Rd","BIBRA LAKE",WA,6163,"08 9417 4060",,"The approved provider must ensure that at all times when moving between rooms the enrolled children are accompanied by a contact staff member. The approved provider must ensure that all staff are familiar with the supervision risk management plan for this service. The approved provider is to ensure that at all times enrolled children preschool age or under require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member, including while in the bathroom. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",128,19/09/2019,"Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Apr 2023",,,,,,,,,,,"August 2025",No,Yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,03:00,06:00,03:00,06:00,03:00,06:00,03:00,06:00,03:00,06:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40016239,PR-40004402,"Golden Bay OSHClub","OSHCLUB PTY LTD","Centre-Based Care","9 Thundelarra Drive","GOLDEN BAY",WA,6174,0408757425,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. 
 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",60,19/06/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2021",,,,,,,,,,,"March 2025",No,No,No,Yes,Yes,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40016281,PR-40026948,"Nido Early School Treeby","NEST EARLY EDUCATION SERVICES PTY LTD","Centre-Based Care","101 CLEMENTINE BVD",TREEBY,WA,6164,0861175045,,,96,23/08/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2022",,,,,,,,,,27/10/2023,"November 2024",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40016282,PR-40026948,"Nido Early School Kingsway","NEST EARLY EDUCATION SERVICES PTY LTD","Centre-Based Care","Kingsway City Shopping Centre, 168-182 Wanneroo Rd",MADELEY,WA,6065,"08 6117 5099",,,82,15/08/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2021",,,,,,,,,,28/10/2023,"December 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40016345,PR-00007354,"Bimbi Early Learning Centre","Invision Holdings Pty Ltd atf The Asilo Family Trust","Centre-Based Care","67 Makybe Rise",BALDIVIS,WA,6171,0895001031,,,72,19/11/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2022",,,,,,,,,,,"August 2025",Yes,No,Yes,Yes,Yes,Yes,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40016428,PR-00007630,"Three Springs Early Childcare Centre","Three Springs Childcare Inc","Centre-Based Care","17 Mayrhofer St","THREE SPRINGS",WA,6519,0477023308,,,19,17/01/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2022",,,,,,,,,,,"February 2025",Yes,No,No,No,No,No,No,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00,,,,,No
SE-00017494,PR-40037446,"Inspira Kids Early Learning Centre Lakelands","SEH ALPHA PTY LTD","Centre-Based Care","27 ALVERSTONE BVD",LAKELANDS,WA,6180,0410741451,,,137,23/05/2025,,,,,,,,,,,,,,,,,,,,"September 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017511,PR-00007250,"One Tree Wunan Garndim-banjelng Badang Yarrawoo Menewoolbtha Childrens Service","One Tree Community Services Inc","Centre-Based Care","KUNUNURRA PRE SCHOOL, 15 PINDAN AV",KUNUNURRA,WA,6743,0439353022,,,24,14/07/2025,,,,,,,,,,,,,,,,,,,,"December 2025",Yes,No,No,No,No,No,No,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017518,PR-40024769,"Ascolta Early Learning and Care Singleton","Ascolta Early Learning and Care PTY LTD","Centre-Based Care","Singleton Village Shopping Centre, 1 Verdigris Rd",Karnup,WA,6176,0863858033,,,86,22/04/2025,,,,,,,,,,,,,,,,,,,,"May 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017526,PR-40011145,"Quintilian School TheirCare","TheirCare Pty Ltd","Centre-Based Care","QUINTILIAN SCHOOL THE, 46 QUINTILIAN RD","MOUNT CLAREMONT",WA,6010,1300072410,,"The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure that at all times when moving between approved spaces, including the pond located outside the Stem Room, the enrolled children are accompanied by a contact staff member. The approved provider must ensure that when a three-year-old child, who is not turning four years in the year they attend is in attendance, the relevant number of educators who are educating and caring for children are at least one educator more than the number prescribed for this age-group. The approved provider must ensure that before any new staff member commences their first shift at Quintilian School TheirCare, a nominated supervisor of the service provides the new staff member with site-specific training in relation to processes and procedures, regarding adequate supervision and the safety supervision plan, specifically for children aged three years of age, prior to the new staff member working directly with children. The approved provider must ensure that only children aged three years and older are educated and cared for at the service. The approved provider must ensure that no more than five children, who will not be turning fours years old in the year they attend and are enrolled in the three-year-old program at Quintilian School, are educated and cared for at any one time. The approved provider is to ensure that at all times enrolled children preschool age and under require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member, including while in the bathroom.",30,16/05/2025,,,,,,,,,,,,,,,,,,,,"August 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00017536,PR-00010278,"TEDDINGTON BEARS EARLY LEARNING CENTRE","TEDDINGTON BEARS ELC PTY LTD","Centre-Based Care","38 TEDDINGTON ROAD",BURSWOOD,WA,6100,0892859625,,,60,13/06/2025,,,,,,,,,,,,,,,,,,,,"September 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
