"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00000081,,"Queensland Child Care Service Pty Ltd ATF the Queensland Child Care Service Trust No.2",,"1ST FLOOR 58 COMMERCIAL DRIVE","SHAILER PARK",QLD,4128,01/01/2012,
PR-00000082,,"Burdekin Christian College Inc.",,"2 - 12 MELBOURNE STREET",AYR,QLD,4807,01/01/2012,
PR-00000083,,"Broadbeach Kindergarten Association Inc",,"2 ARMRICK AVENUE",BROADBEACH,QLD,4218,01/01/2012,
PR-00000086,,"Cairns Tafe Community Child Care Centre Inc",,"2 NEWTON ST",MANUNDA,QLD,4870,01/01/2012,
PR-00000087,,"Gatton Kindergarten Association Inc",,"19 North St",GATTON,QLD,4343,01/01/2012,
PR-00000089,,"Sinai College",,"20 MOXON ROAD",BURBANK,QLD,4156,01/01/2012,
PR-00000090,,"Emmersmith Pty Ltd ATF Emmersmith Investment Trust",,"43 Seabrook Circuit","WEST LAKE",QLD,4070,01/01/2012,
PR-00000091,,"Roderick Street Community Preschool & Kindergarten Assoc Inc",,"4 CRIBB STREET","SADLIERS CROSSING",QLD,4305,01/01/2012,
PR-00000092,,"Upper Ross Child Care Centre Inc",,"20 VICKERS RD",CONDON,QLD,4815,01/01/2012,
PR-00000094,,"South Pine Community Kindergarten & Preschool Assoc Inc",,"200 Stanley St",STRATHPINE,QLD,4500,01/01/2012,
PR-00000095,,"Southport State School P & C Association",,"215 QUEEN STREET",SOUTHPORT,QLD,4215,01/01/2012,
PR-00000096,,"Tewin Wood Pty Ltd ATF The Pahwa Family Trust",,"22 Marran Court",CLEVELAND,QLD,4163,01/01/2012,
PR-00000097,,"Ilex Pty Ltd",,"22 RHYNDARRA STREET",YERONGA,QLD,4104,01/01/2012,
PR-00000098,,"Goodna Community Child Care Centre Inc",,"22 STUART STREET",GOODNA,QLD,4300,01/01/2012,
PR-00000099,,"Glenvale State School Parents & Citizens Association",,"224 Glenvale Rd, Glenvale",TOOWOOMBA,QLD,4350,01/01/2012,
PR-00000100,,"Manly West State School P&C Association",,"72 Kingsley Tce",WYNNUM,QLD,4178,01/01/2012,
PR-00000101,,"Lady Gowrie QLD Ltd","Lady Gowrie QLD Ltd","PO BOX 304","SPRING HILL",QLD,4000,01/01/2012,
PR-00000103,,"Tamborine Mountain Community Kindergarten Association Inc",,"23 Coleman Square","TAMBORINE MOUNTAIN",QLD,4272,01/01/2012,
PR-00000107,,"Fig Tree Pocket Early Childhood Centre Pty Ltd",,"146 Fleming Road","CHAPEL HILL",QLD,4069,01/01/2012,
PR-00000108,,"Tugulawa Early Education Incorporated",,"235 OXFORD STREET",BULIMBA,QLD,4171,01/01/2012,
PR-00000109,,"Banyo Kindergarten Association Inc",,"Banyo Kindergarten Association, 237 Tufnell Rd",BANYO,QLD,4014,01/01/2012,
PR-00000110,,"Camira Kindergarten Association Inc",,"24 ALLAN ROAD",CAMIRA,QLD,4300,01/01/2012,
PR-00000111,,"Aspen Community Early Learning Centre Inc","Aspen Community Early Learning Centre Inc","24 Aspen St",INALA,QLD,4077,01/01/2012,
PR-00000112,,"Treasure Island - Clifton Community Child Care Assoc Inc.",,"26 TOOTH STREET",CLIFTON,QLD,4361,01/01/2012,
PR-00000113,,"Scanlan Way Pty Ltd",,"PO BOX 1418",STAFFORD,QLD,4053,01/01/2012,
PR-00000114,,"Dollies Pty Ltd",,"PO BOX 189",SHERWOOD,QLD,4075,01/01/2012,
PR-00000115,,"Edge Hill State School P & C Association Outside School Hours Care",,"PO BOX 493H","EDGE HILL",QLD,4870,01/01/2012,
PR-00000116,,"Kookaburra Child Care Centre Association Inc",,"256 BEDFORD ROAD",ANDERGROVE,QLD,4740,01/01/2012,
PR-00000117,,"Carina Kindergarten & Preschool Association Inc",,"26 ARROWSMITH STREET","CAMP HILL",QLD,4152,01/01/2012,
PR-00000118,,"Wynnum Manly Community Kindergarten Association Inc",,"PO BOX 8184","WYNNUM NORTH",QLD,4178,01/01/2012,
PR-00000119,,"Stepping Stones Child Care Centre Gladstone Association Inc.",,"26 BRAMSTON STREET",GLADSTONE,QLD,4680,01/01/2012,
PR-00000120,,"Big Birds Nest Inc",,"P.O. Box 2069",AYR,QLD,4807,01/01/2012,
PR-00000121,,"Emily Foord Memorial Kindergarten Association Incorporated",,"26 RHODES STREET",STAFFORD,QLD,4053,01/01/2012,
PR-00000122,,"Esk & District Kindergarten Association Inc",,"26 SOUTH STREET",ESK,QLD,4312,01/01/2012,
PR-00000124,,"Boonah District Kindergarten Association Inc",,"5 HAAG ROAD",TEVIOTVILLE,QLD,4309,01/01/2012,
PR-00000125,,"Chapel Hill Community Preschool & Kindergarten Assoc Inc",,"27 FAWKNER STREET","CHAPEL HILL",QLD,4069,01/01/2012,
PR-00000126,,"Manly Community Kindergarten Association Inc",,"27 HARMAN STREET",MANLY,QLD,4179,01/01/2012,
PR-40029104,,"A. & K. Massouras Pty. Ltd. ATF The A Massouras Family Trust","Small World Child Care Centre","113 Pappas Way",CARRARA,QLD,4211,09/03/2022,
PR-40029144,,"STANDARD EDUCATION GROUP PTY LTD","Hi Jr.","62 Ford Road",ROCHEDALE,QLD,4123,25/03/2022,
PR-40029174,,"Olivia Amoah",,"U 30  3 Brushwood Ct","MANGO HILL",QLD,4509,01/06/2022,
PR-40029180,,"ZAKSAW 14 PTY LTD as Trustee for Zaksaw 14 Trust",,"26 Wises Rd",BUDERIM,QLD,4556,04/05/2022,
PR-40029181,,"ZAKSAW 15 PTY LTD as Trustee for Zaksaw 15 Trust",,"26 Wises Rd",BUDERIM,QLD,4556,04/05/2022,
PR-40029194,,"Nature’s Academy Early Learning Centre Pty Ltd","Nature’s Academy Early Learning","Level 8, 241 Adelaide Street",BRISBANE,QLD,4000,09/06/2022,
PR-40029214,,"HUNTER REGION CHILDCARE PTY LTD","Hunter Region Childcare","1 Heron Ave","MERMAID BEACH",QLD,4218,16/05/2022,
PR-40029217,,"CARE, LOVE, LAUGH & LEARN FAMILY DAYCARE SERVICE PTY LTD.","C-TRIPLE-L FDC SERVICE","3/1 Akenside Street",WACOL,QLD,4076,08/04/2022,
PR-40029218,,"HAVEN EDUCATION GROUP PTY LTD","Cornubia Park Early Learning Centre","189 Bryants Rd",LOGANHOLME,QLD,4129,10/06/2022,
PR-40029229,,"BRANYAN EARLY LEARNING PTY LTD",,"PO BOx 5012","GOLD COAST MC",QLD,9726,01/04/2022,
PR-40029257,,"METRO KIDS FAMILY DAY CARE PTY LTD","Metro Kids Family Day Care Pty Ltd","U 9  36 Rushton St",RUNCORN,QLD,4113,02/06/2022,
PR-40029327,,"SIBLINGS EARLY LEARNING PTY LTD","Siblings Early Learning Pty Ltd","PO Box 166","VIRGINIA BC",QLD,4014,18/05/2022,
PR-40029330,,"LNS ENTERPRISES (QLD) PTY LTD",,"23 Vanessa Dr",DALBY,QLD,4405,28/06/2022,
PR-40029334,,"C.L RENOUF & C.S RENOUF","Kidz Mob","Mapleton State School, 24 Flaxton Dr",MAPLETON,QLD,4560,07/06/2022,
PR-40029376,,"CVEL PTY LTD As Trustee for CVEL Trust.","Currumbin Village Early Learning","32 Dunkeith Ave",BENOWA,QLD,4217,04/07/2022,
PR-40029381,,"GREEN LEAVES (QLD20) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,18/05/2022,
PR-40029416,,"IMAGINE EDUCATION EARLY LEARNING CENTRES NO. 26 PTY LTD as Trustee for Imagine Education Early Learning Centres No. 26 Unit Trust","Imagine Education Early Learning Centres No. 26 Pty Ltd ATF Imagine Education Early Learning Centres","PO BOX 952","SOUTHPORT BC",QLD,4215,13/04/2022,
PR-40029429,,"Kids Alive Family Day Care Pty Ltd","Kids Alive Family Day Care Pty Ltd","35 Teroma St","THE GAP",QLD,4061,12/05/2022,
PR-40029475,,"Charley's 3.0 Pty Ltd","Charleys Place","158 MARGARET ST","TOOWOOMBA CITY",QLD,4350,26/05/2022,
PR-40029496,,"ZAKSAW 9 PTY LTD as Trustee for Zaksaw 9 Trust",,"26 Wises Rd",BUDERIM,QLD,4556,05/05/2022,
PR-40029531,,"GREEN LEAVES (QLD21) EARLY LEARNING CENTRES PTY LTD",,"U3 8 Miller Street",MURARRIE,QLD,4172,18/05/2022,
PR-40029591,,"FOUR SEASONS INDOOR PLAY CENTRE PTY LTD","AREA 51 - FAMILY ENTERTAINMENT CENTRE","51 Kingston Rd",UNDERWOOD,QLD,4119,20/07/2022,
PR-40029594,,"GREEN LEAVES (QLD23) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,18/05/2022,
PR-40029615,,"FRIENDLY'S CHILD CARE PLACEMENTS PTY LTD","Woollahra Little School","7 Paluma St","SUNRISE BEACH",QLD,4567,01/06/2022,
PR-40029618,,"BUCKLAW PTY LTD","MOTHER DUCK CHILDCARE AND KINDERGARTEN","2-8 Station Road",LAWNTON,QLD,4501,24/06/2022,
PR-40029633,,"PALM BEACH OPERATIONS PTY LTD as Trustee for Palm Beach Operations Unit Trust",,"PO BOX 5212","GOLD COAST MC",QLD,9726,23/05/2022,
PR-40029648,,"Andrew William Kirkman",,"107 Girraween Gr",ASHGROVE,QLD,4060,02/06/2022,
PR-40029656,,"GREEN LEAVES (SA11) EARLY LEARNING CENTRES PTY LTD",,"U 3, 8 Miller St",MURARRIE,QLD,4172,24/05/2022,
PR-40029661,,"LITTLE WILDLINGS NATURE CO PTY LTD","Little Wildlings Nature Co","19 Hill Street",CURRIMUNDI,QLD,4551,21/07/2022,
PR-40029664,,"ZEN CHILDCARE PTY LTD",,"U 2  9 Clembury Pl",ALGESTER,QLD,4115,09/06/2022,
PR-40029670,,"GREEN LEAVES (SA12) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,24/05/2022,
PR-40029671,,"GREEN LEAVES (SA13) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,24/05/2022,
PR-40029676,,"GREEN LEAVES (VIC10) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,24/05/2022,
PR-40029685,,"HILLS INTERNATIONAL COLLEGE LTD","Hills Pre Prep Centre","Hills International College, 105-111 Johanna Street",JIMBOOMBA,QLD,4280,25/07/2022,
PR-40029691,,"Mitchelton Youth Club Inc",16/05/1940,"20 Tel-el-Kebir Street",MITCHELTON,QLD,4053,12/07/2022,
PR-40029709,,"WARREN PARK ELC PTY LTD",,"3 Vanstone St",ROCHEDALE,QLD,4123,22/06/2022,
PR-40029731,,"URBAN EARLY LEARNING PTY LTD.","Urban Early Learning","37a Stewart St",HAWTHORNE,QLD,4171,19/09/2022,
PR-40029763,,"ANELC PTY LTD as Trustee for ANELC UNIT TRUST",,"19 Armstrong Street",PETRIE,QLD,4502,23/06/2022,
PR-40029787,,"HARMONY BAHRS SCRUB PTY LTD",,"Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,01/06/2022,
PR-40029833,,"YARRABOLDY CARE SERVICES PTY LTD","Yarraboldy Care Services Pty Ltd","20 Okano St",MOURA,QLD,4718,27/06/2022,
PR-40029875,,"GREEN LEAVES (QLD22) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,05/07/2022,
PR-40029876,,"GREEN LEAVES (QLD24) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,05/07/2022,
PR-40029877,,"Nurtured Education Pty Ltd","Nurtured Education","57 Twenty Sixth Ave","PALM BEACH",QLD,4221,26/07/2022,
PR-00003578,,"Beverly Hills Kindy Care Pty Ltd","Beverly Hills Kindy Care Pty Ltd","2 Crestmore Ct","MERMAID WATERS",QLD,4218,01/09/2009,
PR-00003579,,"Clifton Coffee Pty Ltd","Clifton Coffee Pty Ltd","2 Crestmore Ct","MERMAID WATERS",QLD,4218,30/11/2009,
PR-00003594,,"Three Little Pigs Pty Limited","Three Little Pigs Pty Limited","159 Varsity Pde","VARSITY LAKES",QLD,4227,26/07/2010,
PR-00000785,,"The Society of the Sacred Advent Schools Pty Ltd ATF St Aidans Trust",,"PO BOX 46",CORINDA,QLD,4075,01/01/2012,
PR-00000787,,"Little Darlings Pty Ltd ATF the JS Little Darlings Early Development Centre Trust, Little Darlings Pty Ltd ATF the Tc Little Darlings Early Development Centre Trust and Citrius Pty Ltd ATF the NCD Trust",,"PO BOX 73",NORTHGATE,QLD,4013,01/01/2012,
PR-00000788,,"Tablew Pty Ltd as Trustee for The Lewthwaite Family Trust",,"9 GOLF LINKS DRIVE",KIRWAN,QLD,4817,01/01/2012,
PR-00000789,,"Piptree Pty Ltd as Trustee for Piptree Trust",,"PO Box 1554","NORTH LAKES",QLD,4509,01/01/2012,
PR-00000790,,"Crayons Retreat Pty Ltd",,"P O BOX 262",LAIDLEY,QLD,4341,01/01/2012,
PR-00000791,,"Ananda Marga Education Ltd",,"PO BOX 411",MALENY,QLD,4552,01/01/2012,
PR-00000792,,"Village Child Care Centre Pty Ltd ATF Village Child Care Centre Trust",,"PO BOX 3024","BURLEIGH TOWN",QLD,4220,01/01/2012,
PR-00000793,,"Feng Holdings Pty Ltd ATF the Feng Family Trust",,"PO BOX 4449","EIGHT MILE PLAINS",QLD,4113,01/01/2012,
PR-00000794,,"Morningside State School P&C Committee",,"MORNINGSIDE STATE SCHOOL, 67 PASHEN ST",MORNINGSIDE,QLD,4170,01/01/2012,
PR-00000795,,"Kirwan State Primary School P & C Association",,"21 Burnda St",KIRWAN,QLD,4817,01/01/2012,
PR-00000796,,"Merritech Pty Ltd",,"336 OXLEY DRIVE","RUNAWAY BAY",QLD,4216,01/01/2012,
PR-00000797,,"Smarty Pants Childcare Pty Ltd",,"PO BOX 41",IMBIL,QLD,4570,01/01/2012,
PR-00000798,,"Simrick OSHC Pty Ltd",,"20 Marco Polo Pl",HOLLYWELL,QLD,4216,01/01/2012,
PR-00000799,,"Grand Avenue State School P&C Association",,"PO BOX 4373","FOREST LAKE",QLD,4078,01/01/2012,
PR-00000800,,"Ithaca Creek State School P&C Association",,"PO BOX 540",ASHGROVE,QLD,4060,01/01/2012,
PR-00000801,,"Greenbank State School Parents & Citizens Assoc",,"Greenbank State Primary School, 12-54 Goodna Rd",GREENBANK,QLD,4124,01/01/2012,
PR-00000802,,"Flagstone State School P & C Association",,"PO BOX 419",JIMBOOMBA,QLD,4280,01/01/2012,
PR-00000803,,"Wellers Hill State School Parents & Citizens Association",,"190 TOOHEY ROAD",TARRAGINDI,QLD,4121,01/01/2012,
PR-00000805,,"Northside Christian College (Qld) Ltd",,"139 Horn Rd",ASPLEY,QLD,4034,01/01/2012,
PR-00000808,,"Little Ducks Childcare Annerley Pty Ltd",,"PO Box 2060","NEW FARM",QLD,4005,01/01/2012,
PR-00000809,,"Jelly Babies Childcare Pty Ltd",,"100-102 BEN LEXCEN DRIVE, SUNSHINE BEACH Q 4567","SUNSHINE BEACH",QLD,4567,01/01/2012,
PR-00000810,,"Little Peanuts Pty Ltd",,"215 HALY STREET",KINGAROY,QLD,4610,01/01/2012,
PR-00000812,,"Mt Cotton Village Child Care Centre Pty Limited (in liquidation)",,"PO BOX 3428","VICTORIA POINT WEST",QLD,4165,01/01/2012,
PR-00000813,,"Australian National Homes Pty Ltd ATF The Anh Trust",,"PO BOX 1278","NORTH LAKES",QLD,4509,01/01/2012,
PR-00000815,,"Gooburrum State School Parents & Citizens Association",,"14 GOOBURRUM ROAD",BUNDABERG,QLD,4670,01/01/2012,
PR-00000817,,"Little Diggers ELC Pty Ltd as Trustee for the Collins Family Trust",,"SHOP 11 9 DISCOVERY DR","NORTH LAKES",QLD,4509,01/01/2012,
PR-00000820,,"Avoca Outside School Hours Care Inc",,"PO Box 5788","BUNDABERG WEST",QLD,4670,01/01/2012,
PR-00000821,,"Townsville Central State School P&C Association",,"41 Caroline St",AITKENVALE,QLD,4814,01/01/2012,
PR-00000822,,"Wattmac Bayside Pty Ltd",,"45 CANEGROVE CIRCUIT","WELLINGTON POINT",QLD,4160,01/01/2012,
PR-00000824,,"R.R.S Investments Pty Ltd ATF KCC Trust",,"56 KAMERUKA STREET",CALAMVALE,QLD,4116,01/01/2012,
PR-00000826,,"Sundale Garden Village Nambour",,"PO BOX 5202 SCMC",NAMBOUR,QLD,4560,01/01/2012,
PR-00000827,,"Mundingburra State School P&C Association",,"PO Box 3380","HERMIT PARK",QLD,4812,01/01/2012,
PR-00000828,,"Three Peas Creche Pty Ltd",,"PO BOX 247","WAVELL HEIGHTS",QLD,4012,01/01/2012,
PR-00000829,,"Michelle O'Connor",,"299 STANLEY STREET","NORTH WARD",QLD,4810,01/01/2012,
PR-00000830,,"Dreemskerry Pty Ltd",,"68 Anning Road","FOREST GLEN",QLD,4556,01/01/2012,
PR-00000831,,"E-Rock Pty Ltd ATF The Watson Family Trust",,"247 Jefferson Lane","PALM BEACH",QLD,4221,01/01/2012,
PR-00000832,,"Play and Learn (Qld) Pty Ltd as Trustee for Play and Learn Unit Trust",,"PO Box 3794",LOGANHOLME,QLD,4129,01/01/2012,
PR-00000833,,"Jessbec Pty Ltd ATF Styles Family Trust",,"120 PRINCESS STREET",CLEVELAND,QLD,4163,01/01/2012,
PR-00000834,,"Mrs Delena  Clark & Mr Jeffery Clark",,"6 RANGER DRIVE",YEPPOON,QLD,4703,01/01/2012,
PR-00000835,,"Community Gro Inc","Community Gro Inc","PO Box 10055",RASMUSSEN,QLD,4815,01/01/2012,
PR-00000836,,"M.T. Roux P/L ATF Matt Roux Family Trust",,"PO Box 603",BEENLEIGH,QLD,4207,01/01/2012,
PR-00000838,,"BHL Childcare Pty Ltd","BHL Childcare Pty Ltd","GPO Box 440",BRISBANE,QLD,4001,01/01/2012,
PR-00000839,,"Naspur Corporation Pty Ltd as Trustee for Crossley Family Trust",,"PO Box 165","VIRGINIA BC",QLD,4014,01/01/2012,
PR-00000840,,"Ipswich Grammar School",,"11-13 Horan St",WOODEND,QLD,4305,01/01/2012,
PR-00000842,,"Strathpine West State School P&C Association",,"GARBALA DRIVE",STRATHPINE,QLD,4500,01/01/2012,
PR-00000843,,"H & S Vision Childcare Pty Ltd and Aronel Pty Ltd ATF Thaker Family Trust (in Liquidation)",,"PO BOX 1533",CAIRNS,QLD,4870,01/01/2012,
PR-00000844,,"BJ Stafford Nominees P/L ATF BJ Stafford Trading Trust",,"PO BOX 3388","NORMAN PARK",QLD,4170,01/01/2012,
PR-00000845,,"Trevor and Connie Duncan",,"PO Box 104",ATHERTON,QLD,4883,01/01/2012,
PR-00000846,,"KIDS ON CALTON PTY LTD as Trustee for THE WARREN FAMILY TRUST",,"28 BLIGH ST",GYMPIE,QLD,4570,01/01/2012,
PR-00000848,,"Truely Enterprises Pty Ltd",,"28 RAWLINSON STREET","CANNON HILL",QLD,4170,01/01/2012,
PR-00000850,,"Cairns Christian College Ltd",,"PO BOX 643",REDLYNCH,QLD,4870,01/01/2012,
PR-00000851,,"Southside Childcare Pty Ltd ATF The Southside Childcare Trust",,"30 DANDELION STREET","EIGHT MILE PLAINS",QLD,4113,01/01/2012,
PR-00000852,,"Cameron Graham Lipp & Julie May Lipp",,"PO BOX 165",TOOGOOLAWAH,QLD,4313,01/01/2012,
PR-00000854,,"Ramsay Bourne Acquisitions (No. 2) Pty Limited",,"PO Box 515","VARSITY LAKES",QLD,4227,08/06/2010,
PR-00000856,,"Hamilton Road Early Education Centre Pty Ltd",,"PO BOX 3755","WEST END",QLD,4101,01/01/2012,
PR-00000857,,"Mahna Investments Pty Ltd as Trustee for Caboolture Harmony Montessori Children's House Trust",,"55 Fortune Esplanade",CABOOLTURE,QLD,4510,01/01/2012,
PR-00000859,,"Grammar Early Learning Limited",,"372 MONS ROAD","FOREST GLEN",QLD,4556,01/01/2012,
PR-00000860,,"Kuluin Early Learning Centre Pty Ltd",,"U 4  1 Heidi St",KULUIN,QLD,4558,01/01/2012,
PR-00000861,,"Mrs Lynette Wong ",,"24 MANOOKA DRIVE","RAINBOW BEACH",QLD,4581,01/01/2012,
PR-00000863,,"I & S Donnelly Pty Ltd",,"PO BOX 3446","MACKAY NORTH",QLD,4740,01/01/2012,
PR-00000865,,"Hall-Thorpe Sports Pty Ltd as Trustee for Hall-Thorpe Family Trust",,"PO Box 262",SOUTHTOWN,QLD,4350,01/01/2012,
PR-00000867,,"Common Joe Investments Pty Ltd",,"77 Winland Dr","DEEBING HEIGHTS",QLD,4306,01/01/2012,
PR-00000868,,"Whites Hill State College P & C Association",,"138 BURN STREET","CAMP HILL",QLD,4152,01/01/2012,
PR-00000869,,"Dallistonvalor Pty Ltd ATF Corrigan Family Trust",,"PO BOX 63","EMU PARK",QLD,4710,01/01/2012,
PR-00000870,,"McDowall Village Child Care Pty Ltd as Trustee for McDowall Village Child Care Unit Trust",,"442 Beckett Road","BRIDGEMAN DOWNS",QLD,4035,01/01/2012,
PR-00000871,,"Grans & Co.Pty.Ltd.",,"294 Branyan Dr",AVOCA,QLD,4670,01/01/2012,
PR-00000872,,"Peace of Mind Family Day Care Pty Ltd",,"PO BOX 474",NARANGBA,QLD,4504,01/01/2012,
PR-00000873,,"Jadcare Pty Ltd",,"21 Eric Road","HOLLAND PARK",QLD,4121,01/01/2012,
PR-00000874,,"C.P Sourris & J.P Sourris & M.C Sourris & P.C Sourris Jnr & P.J Sourris Jnr & S.J Sourris",,"C/- ASPLEY 10 PIN BOWL, 149 ALBANY CREEK ROAD",ASPLEY,QLD,4034,01/01/2012,
PR-00000875,,"SHOREMOUNT PTY LTD",,"6 Murphy Street",ROSSLEA,QLD,4812,01/01/2012,
PR-00000876,,"Downs Motel Toowoomba Pty Ltd ATF The Pendleton Trust",,"14 SHERLEY STREET",MOOROOKA,QLD,4105,01/01/2012,
PR-00000878,,"Ckl Enterprises (Qld) Pty Ltd",,"3 SAFFRON STREET",ELANORA,QLD,4221,01/01/2012,
PR-00000879,,"Wishart Community Outside School Hours Care Inc",,"PO Box 522","MT GRAVATT",QLD,4122,01/01/2012,
PR-00000881,,"Roman Catholic Trust Corporation for the Diocese of Townsville",,"Unit4, 6 Fletcher St","TOWNSVILLE CITY",QLD,4810,01/01/2012,
PR-00000882,,"Ramsay Investments (Qld) Pty Ltd",,"61 Promisedland Road",CORDALBA,QLD,4660,01/01/2012,
PR-00000883,,"Little Angels @ Forest Hill Pty Ltd",,"2 HARVEY ROAD","FOREST HILL",QLD,4342,01/01/2012,
PR-00000886,,"Mfa Medical Pty Ltd, Clj Properties Pty Ltd and Fine Estates (Qld) Pty Ltd",,"120 Butterfield St",HERSTON,QLD,4006,01/01/2012,
PR-00000887,,"Pavell Pty Ltd ATF The Pavouris Family Trust",,"41 Esther Street",TARRAGINDI,QLD,4121,01/01/2012,
PR-00000889,,"Dart Briggs Investments Pty Ltd as Trustee for The Dart Family Trust No 2",,"PO BOX 3057",TARRAGINDI,QLD,4121,01/01/2012,
PR-00000890,,"Watson Childcare Investments Pty Ltd as Trustee for Watson Property Trust",,"175 Government Road",LABRADOR,QLD,4215,01/01/2012,
PR-00000891,,"Little Souls Taking Big Steps Ltd",,"PO BOX 662",LABRADOR,QLD,4215,01/01/2012,
PR-00000893,,"CJ Investment Holdings Pty Ltd as Trustee for CJ Investment Unit Trust",,"124 Northgate Rd",NORTHGATE,QLD,4013,01/01/2012,
PR-00000894,,"Centenary Child Care & Early Education Centre Pty Ltd",,"PO BOX 465","MOUNT OMMANEY",QLD,4074,01/01/2012,
PR-00000895,,"Mary Ann Hossack ATF the Hossack Family Trust",,"PO BOX 260",MUDGEERABA,QLD,4213,01/01/2012,
PR-00000897,,"Believe Queensland Pty Ltd",,"PO BOX 3794",LOGANHOLME,QLD,4129,01/01/2012,
PR-00000898,,"G8 Education Limited",,"PO Box 515","VARSITY LAKES",QLD,4227,17/09/2010,
PR-00000900,,"Little Miracles Community Kindergarten Inc",,"1-3 Goodwood St",NEWTOWN,QLD,4350,01/01/2012,
PR-00000903,,"Tiny Legends Day Care Centres (Holdings)Pty Ltd ATF Tiny Legends Day Care Centres Unit Trust",,"34 WICKHAM STREET",BRIGHTON,QLD,4017,01/01/2012,
PR-00000905,,"A & G Griffiths Pty Ltd ATF Griffiths Family Trust",,"PO BOX 1584",CALOUNDRA,QLD,4551,01/01/2012,
PR-00000908,,"Queensland Baptists Education Company Ltd","Queensland Baptists education Company Ltd","PO BOX 692",PIALBA,QLD,4655,01/01/2012,
PR-00000909,,"Kids Plus Pty Ltd",,"35-37 SCHOOL ROAD",COOLUM,QLD,4573,01/01/2012,
PR-00000910,,"Melita Frances Shaw","Quality School Age Care Services","26 HAYES STREET",BRASSALL,QLD,4305,01/01/2012,
PR-00000915,,"Jelly Bean Childcare Pty Ltd as Trustee for Jelly Bean Childcare Trust",,"PO Box 73",NORTHGATE,QLD,4013,01/01/2012,
PR-00000916,,"Jamjar Holdings Pty Ltd",,"PO BOX 289","FERNY HILLS",QLD,4055,01/01/2012,
PR-00000917,,"Samuel Joseph Haber",,"60 Granitevale Road","ALLICE RIVER",QLD,4817,01/01/2012,
PR-00000918,,"Presbyterian & Methodists Schools Association","Clayfield College","PO BOX 298","TOOWONG DC",QLD,4066,01/01/2012,
PR-00000919,,"Child Care Enterprises Pty Ltd ATF The Little Ted's Unit Trust",,"16 NEWMAN AVENUE","CAMP HILL",QLD,4152,01/01/2012,
PR-00000922,,"Dando Investments Pty Ltd",,"PO BOX 390","FORTITUDE VALLEY",QLD,4006,01/01/2012,
PR-40000106,,"Sunrise Kids #2 Pty Ltd ATF Sunrise Kids Trust","Sunrise Kids Early Education and Care - Acacia Ridge","PO Box 358",ASHGROVE,QLD,4060,04/10/2012,
PR-40000130,,"Abdikadir Mohamed Abdisamed","Moonlight Family Day Care Services","23 CHARAS ST",PALLARA,QLD,4110,29/10/2012,
PR-40000134,,"Youngercare Pty Ltd","Robina First Early Learning Centre","PO BOX 3903","ROBINA TOWN CENTRE",QLD,4230,04/11/2012,
PR-40000217,,"School Plus Foundation Limited",,"Level 1, 53 Brandl Street","EIGHT MILE PLAINS",QLD,4113,14/11/2012,
PR-40000228,,"Choices Family Day Care Pty Ltd","Choices Family Day Care","UNIT 5 22 MAGNOLIA DR",BROOKWATER,QLD,4300,15/11/2012,
PR-40000259,,"State of Queensland (Acting through Department of Education)","State of Queensland (Acting through Department of Education)","PO Box 15033","CITY EAST",QLD,4002,26/07/2012,
PR-40000283,,"BEYOND CHILDCARE Pty Ltd",,"70 Stuart St",BULIMBA,QLD,4171,05/12/2012,
PR-40000302,,"Gurlitzer Pty Ltd As Trustee For Nerang Trust",,"PO Box 327","STONES CORNER",QLD,4120,04/01/2013,
PR-40000303,,"Happy Children Australia Pty Ltd","Butterflies Early Learning and Childcare","120-126 Swallow St",MOOROOBOOL,QLD,4870,11/01/2013,
PR-40000343,,"Chitlins PTY LTD","Little Characters Early Learning Centre","46 Schubert Road",WOOMBYE,QLD,4559,11/01/2013,
PR-40000353,,"Toosa Property Pty Ltd as Trustee for The Searles Property Trust","Little Local Bracken Ridge","PO Box 1441",MILTON,QLD,4064,01/02/2013,
PR-40000383,,"KBCC Pty Ltd AFT Learning Centre Trust","Kids Fun Club (OSHC)","104 Chatswood Rd","DAISY HILL",QLD,4127,03/01/2013,
PR-40000406,,"Y-Care (South East Queensland) Inc","Y-Care (South East Queensland) Inc","PO Box 669","SPRING HILL",QLD,4004,12/03/2013,
PR-40000413,,"RP Child Care Centre Pty Ltd AFT Regents Park Unit Trust","RP Child Care Centre Pty Ltd","133 Lamberth Road","REGENTS PARK",QLD,4118,06/02/2013,
